Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
12	ENSG00000242444	4218827	4227298	RP11-320N7.1
12	ENSG00000242461	113491867	113492240	RPS15AP32
12	ENSG00000242661	8511650	8512430	RPS3AP43
12	ENSG00000242850	87563762	87564206	RPL23AP68
12	ENSG00000242922	62169704	62170181	RPL21P104
12	ENSG00000242963	130701352	130701702	RP11-143E21.1
12	ENSG00000242986	29811309	29811731	RP11-1110J8.1
12	ENSG00000242990	58068448	58069033	RP11-571M6.1
12	ENSG00000242991	17274650	17275394	RPL7P40
12	ENSG00000243015	93903263	93903544	RN7SL737P
12	ENSG00000243020	65261736	65262479	RPL7P39
12	ENSG00000243024	64616117	64790845	RPS11P6
12	ENSG00000243071	77054185	77054664	RP11-613M5.2
12	ENSG00000243075	51235283	51235612	RN7SL519P
12	ENSG00000243129	13174194	13174540	RP11-377D9.1
12	ENSG00000243141	12491710	12492188	RP11-757G14.1
12	ENSG00000243164	74042446	74042819	RP11-166B14.1
12	ENSG00000243420	76351614	76351910	RN7SL734P
12	ENSG00000243499	132152037	132152791	RPS6P21
12	ENSG00000243507	3578116	3578462	RP11-476M19.1
12	ENSG00000243517	31404926	31405531	RP11-627K11.1
12	ENSG00000243663	1866397	1867177	RPS4XP14
12	ENSG00000243714	79918657	79918950	RN7SL696P
12	ENSG00000243830	8613214	8613828	RP11-113C12.2
12	ENSG00000243854	19456414	19456710	RN7SL67P
12	ENSG00000243916	15592461	15593335	RP11-6K23.1
12	ENSG00000244050	8352195	8371507	RP11-266K4.1
12	ENSG00000244060	112317142	112318053	RPS2P41
12	ENSG00000244091	94909252	94909536	RN7SL483P
12	ENSG00000244112	119431662	119431956	RN7SL508P
12	ENSG00000244131	8895024	8895668	RPSAP51
12	ENSG00000244266	50759435	50759869	RP11-112N23.1
12	ENSG00000244390	59413950	59414675	RPS6P22
12	ENSG00000244391	94754996	94755300	RN7SL330P
12	ENSG00000244432	68395174	68395328	RPL39P28
12	ENSG00000244436	32050754	32051057	RP11-428G5.1
12	ENSG00000244532	6893020	6893327	RN7SL380P
12	ENSG00000244540	51500600	51500927	RP11-416A17.1
12	ENSG00000244573	14509776	14518437	RPL30P11
12	ENSG00000244585	121354548	121355039	RPL12P33
12	ENSG00000244662	24795621	24796100	RP11-615I16.1
12	ENSG00000244712	28717611	28718074	RP11-874G11.1
12	ENSG00000244743	33016052	33016367	RP11-8P13.1
12	ENSG00000245017	98879322	98897633	RP11-181C3.1
12	ENSG00000245105	9217773	9220651	A2M-AS1
12	ENSG00000245205	19609178	19610582	EEF1A1P4
12	ENSG00000245311	27542722	27599558	RP11-165P7.1
12	ENSG00000245482	34175216	34199352	RP11-847H18.2
12	ENSG00000245614	31173697	31226781	DDX11-AS1
12	ENSG00000245648	10516368	10551105	RP11-277P12.20
12	ENSG00000245651	58263618	58290265	RP11-620J15.2
12	ENSG00000245667	6652670	6654097	RP5-940J5.8
12	ENSG00000245904	92539349	92583436	RP11-796E2.4
12	ENSG00000246115	8664970	8665322	RP11-561P12.2
12	ENSG00000246331	30908008	30933673	RP11-77I22.2
12	ENSG00000246363	89404458	89413456	RP11-13A1.1
12	ENSG00000246394	133606975	133613808	RP11-386I8.6
12	ENSG00000246627	2785167	2800366	CACNA1C-AS1
12	ENSG00000246695	26092262	26112698	RASSF8-AS1
12	ENSG00000246705	14927270	14930936	H2AFJ
12	ENSG00000246985	93936239	93965544	SOCS2-AS1
12	ENSG00000247077	133287405	133299228	PGAM5
12	ENSG00000247131	70107413	70132348	RP11-588G21.2
12	ENSG00000247157	11700964	11743303	RP11-434C1.1
12	ENSG00000247213	108827907	108886362	RP11-13G14.4
12	ENSG00000247363	69068151	69081535	RP11-637A17.2
12	ENSG00000247373	124066767	124069662	RP11-486O12.2
12	ENSG00000247498	13080660	13137579	RP11-392P7.6
12	ENSG00000247774	47599681	47610239	PCED1B-AS1
12	ENSG00000247853	6687788	6693905	RP5-940J5.6
12	ENSG00000247903	27124519	27132515	RP11-421F16.3
12	ENSG00000247934	28316231	28343299	RP11-967K21.1
12	ENSG00000248008	120928131	120933743	DYNLL1-AS1
12	ENSG00000248100	27699983	27705706	RP11-709A23.1
12	ENSG00000248265	54452038	54516018	RP11-834C11.3
12	ENSG00000248576	54556923	54562379	RP11-834C11.8
12	ENSG00000248593	6993846	6994950	DSTNP2
12	ENSG00000248594	112277571	112279211	AC003029.1
12	ENSG00000248636	119825792	120105884	RP11-768F21.1
12	ENSG00000248703	131780655	131782517	RP11-495K9.3
12	ENSG00000248995	65314625	65376304	RP11-766N7.4
12	ENSG00000249028	1489226	1500668	RP5-951N9.1
12	ENSG00000249054	67607	69138	RP11-598F7.1
12	ENSG00000249094	110318481	110326272	RP1-7G5.6
12	ENSG00000249196	129594174	129597839	RP11-669N7.2
12	ENSG00000249267	126443234	126467920	LINC00939
12	ENSG00000249345	127399766	127544946	RP11-575F12.1
12	ENSG00000249388	54475902	54496477	RP11-834C11.6
12	ENSG00000249550	114117264	114211488	RP11-438N16.1
12	ENSG00000249628	1609691	1616484	LINC00942
12	ENSG00000249641	54329112	54333427	HOXC13-AS
12	ENSG00000249695	246577	258335	RP11-598F7.4
12	ENSG00000249753	64017568	64189498	RP11-415I12.3
12	ENSG00000249790	8940853	8948385	RP11-20D14.6
12	ENSG00000249873	127354036	127359236	RP11-983C2.2
12	ENSG00000249926	132147141	132149249	RP11-495K9.6
12	ENSG00000250091	124410971	124419531	DNAH10OS
12	ENSG00000250132	1083299	1100356	RP11-359B12.2
12	ENSG00000250133	54387594	54390569	HOXC-AS2
12	ENSG00000250166	22754359	22771801	RP11-268P4.5
12	ENSG00000250208	130634894	130646801	FZD10-AS1
12	ENSG00000250280	65675437	65680508	RP11-305O6.3
12	ENSG00000250432	54478916	54519776	RP11-834C11.5
12	ENSG00000250451	54392806	54393794	HOXC-AS1
12	ENSG00000250510	6930711	6939136	GPR162
12	ENSG00000250517	63397333	63400682	LDHAL6CP
12	ENSG00000250654	54470622	54475687	RP11-834C11.7
12	ENSG00000250742	54519882	54526627	RP11-834C11.4
12	ENSG00000250748	65860600	66036152	RP11-230G5.2
12	ENSG00000250770	3405368	3409390	RP5-1063M23.1
12	ENSG00000250788	34317708	34319889	TUBB8P4
12	ENSG00000250790	133488056	133489173	RP11-46H11.3
12	ENSG00000250899	3150603	3154116	RP11-253E3.3
12	ENSG00000251138	74526946	74796315	RP11-81H3.2
12	ENSG00000251151	54375293	54379303	HOXC-AS3
12	ENSG00000251301	68726668	68845443	RP11-81H14.2
12	ENSG00000251497	123565931	123569291	RP11-197N18.7
12	ENSG00000251536	130336753	130339489	RP11-572C21.1
12	ENSG00000251655	11504757	11548500	PRB1
12	ENSG00000251695	69186125	69187743	AC124890.1
12	ENSG00000251747	11699413	11699474	RNU7-60P
12	ENSG00000251781	30459364	30459457	RNA5SP356
12	ENSG00000251788	64622340	64622455	RNU5A-7P
12	ENSG00000251822	60757603	60757716	SNORA19
12	ENSG00000251844	97945915	97946006	snoMe28S-Am2634
12	ENSG00000251857	66460001	66460118	RNA5SP362
12	ENSG00000251863	33515518	33515590	SNORD112
12	ENSG00000251893	76082932	76083084	SNORA70
12	ENSG00000251898	6690640	6690775	SCARNA11
12	ENSG00000251908	14403166	14403275	RNU6-491P
12	ENSG00000251931	59844454	59844553	RNU6-871P
12	ENSG00000252008	125386058	125386157	RNU6-927P
12	ENSG00000252079	133411960	133412086	RNU6-327P
12	ENSG00000252186	6818618	6818718	RNU6-781P
12	ENSG00000252192	122976660	122976788	SNORA9
12	ENSG00000252204	31964022	31964124	SNORA25
12	ENSG00000252206	56746171	56746234	RNU7-40P
12	ENSG00000252207	90120713	90120819	RNA5SP365
12	ENSG00000252220	83415669	83415771	RNU6-977P
12	ENSG00000252237	28472268	28472396	RNU4-54P
12	ENSG00000252269	133571776	133571888	RNU4ATAC12P
12	ENSG00000252364	42052478	42052595	RNA5SP360
12	ENSG00000252366	101866117	101866234	RNA5SP367
12	ENSG00000252390	31747027	31747140	RNU5F-4P
12	ENSG00000252393	122042807	122042917	RNU6-1004P
12	ENSG00000252415	74072968	74073076	RNU6-1012P
12	ENSG00000252421	31955892	31956024	RNU6-1069P
12	ENSG00000252445	13740814	13740918	AC007535.1
12	ENSG00000252459	115175509	115175603	SNORA27
12	ENSG00000252547	69511348	69511432	AC139931.1
12	ENSG00000252584	32068570	32068641	AC023050.1
12	ENSG00000252585	27905807	27905919	Y_RNA
12	ENSG00000252607	60735605	60735722	Y_RNA
12	ENSG00000252659	120751041	120751144	RNU6-1088P
12	ENSG00000252660	63329481	63329582	Y_RNA
12	ENSG00000252727	8750105	8750236	SCARNA11
12	ENSG00000252747	88445478	88445555	RNA5SP364
12	ENSG00000252770	69305701	69305762	RNU7-4P
12	ENSG00000252801	39307042	39307128	AC067735.1
12	ENSG00000252823	90147836	90147929	RNU6-148P
12	ENSG00000252827	96820978	96821264	RN7SKP11
12	ENSG00000252850	88975416	88975573	RNU1-117P
12	ENSG00000252858	76533347	76533451	RNU6-1271P
12	ENSG00000252863	102265520	102265579	RNU6-1183P
12	ENSG00000252865	57904847	57904918	RNU6-594P
12	ENSG00000252883	62511668	62511739	SNORD112
12	ENSG00000252886	120068895	120069191	RN7SKP197
12	ENSG00000252917	42740863	42741016	SNORA74
12	ENSG00000252974	39836850	39836918	AC121334.1
12	ENSG00000252996	3063406	3063504	RNU6-1315P
12	ENSG00000253016	38668250	38668351	Y_RNA
12	ENSG00000253052	30052836	30052940	U3
12	ENSG00000253053	54209969	54210263	RN7SKP289
12	ENSG00000253063	32630316	32630405	RNU6-494P
12	ENSG00000253080	111777331	111777425	RNA5SP373
12	ENSG00000253089	127805900	127806074	RNU1-104P
12	ENSG00000253095	11315699	11315763	RNU6-676P
12	ENSG00000253284	19300008	19307593	RP11-282K24.3
12	ENSG00000253719	74931551	74935223	ATXN7L3B
12	ENSG00000254016	8380330	8384360	ALG1L10P
12	ENSG00000254381	38595368	38597594	TUBB8P5
12	ENSG00000254451	75628520	75692288	RP11-560G2.1
12	ENSG00000255150	104697517	104698980	EID3
12	ENSG00000255356	8049204	8049552	RP11-277E18.2
12	ENSG00000255374	11243886	11244912	TAS2R43
12	ENSG00000255398	123199303	123201439	HCAR3
12	ENSG00000255399	114845996	114850636	TBX5-AS1
12	ENSG00000255474	4809583	4829268	RP11-234B24.2
12	ENSG00000255565	15933002	15935054	RP11-6B19.1
12	ENSG00000255566	64836290	64837110	RP11-114F3.5
12	ENSG00000255572	7319270	7341665	RP11-273B20.3
12	ENSG00000255575	120494839	120494984	RP1-267D11.1
12	ENSG00000255581	8169797	8170456	RP11-69M1.4
12	ENSG00000255583	64078523	64118715	RP11-415I12.2
12	ENSG00000255595	126843848	126845611	RP4-809F18.1
12	ENSG00000255608	4948121	4951841	RP3-377H17.2
12	ENSG00000255618	119210837	119212942	RP11-357K6.1
12	ENSG00000255621	13153385	13193613	RP11-377D9.3
12	ENSG00000255627	22161282	22161814	RP11-547L9.1
12	ENSG00000255628	34302774	34315173	RP11-313F23.3
12	ENSG00000255629	64540168	64541637	RP11-196H14.3
12	ENSG00000255639	4766800	4853747	RP11-234B24.6
12	ENSG00000255641	10564911	10588600	NKG2-E
12	ENSG00000255642	64215801	64217675	PABPC1P4
12	ENSG00000255644	21912914	21919639	RP11-59N23.1
12	ENSG00000255648	18867729	18890812	RP11-361I14.2
12	ENSG00000255649	14683085	14686163	RP11-502N13.2
12	ENSG00000255650	110171971	110211313	FAM222A-AS1
12	ENSG00000255652	34343972	34371788	RP11-313F23.4
12	ENSG00000255655	109883215	109885302	RP11-256L11.3
12	ENSG00000255660	15304857	15308217	RERG-AS1
12	ENSG00000255669	2870366	2879621	RP11-885B4.2
12	ENSG00000255670	12638287	12644515	RP11-253I19.3
12	ENSG00000255671	302202	303296	RP11-283I3.1
12	ENSG00000255686	117890817	117894791	RP11-227B21.2
12	ENSG00000255692	120137573	120138816	RP1-127H14.3
12	ENSG00000255693	65277174	65371302	RP11-766N7.3
12	ENSG00000255700	65528468	65529053	APOOP3
12	ENSG00000255703	133476570	133476954	RP11-46H11.2
12	ENSG00000255704	132081402	132081660	RP11-292I17.1
12	ENSG00000255714	119083120	119086529	RP11-121J20.1
12	ENSG00000255725	25956137	25957460	RP11-443N24.1
12	ENSG00000255727	15154767	15159617	RP11-508P1.2
12	ENSG00000255733	68383225	68628466	IFNG-AS1
12	ENSG00000255734	10264337	10265070	HNRNPABP1
12	ENSG00000255737	58120054	58122139	AGAP2-AS1
12	ENSG00000255740	16939696	16940779	RP11-239A17.1
12	ENSG00000255745	24857499	24927147	RP11-625L16.1
12	ENSG00000255746	362608	366465	RP11-283I3.4
12	ENSG00000255748	133787246	133787772	AC226150.4
12	ENSG00000255749	14407846	14408160	GNAI2P1
12	ENSG00000255750	26383752	26472653	RP11-283G6.5
12	ENSG00000255753	9466998	9468769	RP11-22B23.2
12	ENSG00000255757	128361544	128362061	RP11-749H20.3
12	ENSG00000255760	32030013	32040137	RP11-428G5.5
12	ENSG00000255763	14390025	14390255	MRPS18CP4
12	ENSG00000255772	68323015	68363797	GS1-410F4.4
12	ENSG00000255775	6264201	6269885	RP3-454B23.1
12	ENSG00000255776	9188940	9189840	RP11-436I9.3
12	ENSG00000255778	126675924	126709860	RP4-765H13.1
12	ENSG00000255780	64426192	64426445	RP11-1029F8.1
12	ENSG00000255790	11552315	11639612	RP11-711K1.7
12	ENSG00000255794	97825431	97958813	RMST
12	ENSG00000255801	8700957	8720209	RP11-561P12.5
12	ENSG00000255807	133610089	133610542	PTP4A1P2
12	ENSG00000255814	119256609	119271341	RP11-357K6.2
12	ENSG00000255817	64502543	64514269	RP11-196H14.4
12	ENSG00000255819	10524952	10562745	KLRC4-KLRK1
12	ENSG00000255825	699799	700435	RP5-1154L15.1
12	ENSG00000255829	8816607	8821607	RP11-20D14.3
12	ENSG00000255830	114986659	114987657	RP11-385N17.3
12	ENSG00000255836	7591376	7592586	RP11-157G21.2
12	ENSG00000255837	11149094	11150474	TAS2R20
12	ENSG00000255838	129428819	129429748	RP11-753B7.2
12	ENSG00000255839	124192149	124192933	RP11-338K17.8
12	ENSG00000255850	64202625	64215936	TMEM5-AS1
12	ENSG00000255853	126995456	126996257	RP11-407A16.1
12	ENSG00000255856	122445340	122457920	RP11-87C12.5
12	ENSG00000255857	120639094	120650941	PXN-AS1
12	ENSG00000255858	26468648	26470746	RP11-612B6.1
12	ENSG00000255863	49315767	49333446	AC073610.5
12	ENSG00000255864	24366190	24715524	RP11-444D3.1
12	ENSG00000255866	65953371	65954669	RP11-221N13.2
12	ENSG00000255867	31742857	31768600	DENND5B-AS1
12	ENSG00000255871	16846734	16848911	RP11-69C13.1
12	ENSG00000255882	10019626	10022407	RP11-290C10.1
12	ENSG00000255885	8023448	8023966	RP11-815D16.1
12	ENSG00000255886	64432342	64491398	RP11-196H14.2
12	ENSG00000255892	18511377	18511901	RP11-459D22.2
12	ENSG00000255900	127100890	127101100	RP11-407A16.8
12	ENSG00000255909	19566087	19566395	RP11-841C19.3
12	ENSG00000255910	19928385	20162871	RP11-405A12.2
12	ENSG00000255916	132906436	132908161	RP13-895J2.7
12	ENSG00000255919	133793796	133794261	AC226150.3
12	ENSG00000255920	4361901	4384231	CCND2-AS2
12	ENSG00000255921	25102097	25113092	RP11-662I13.2
12	ENSG00000255923	127349011	127349968	RP11-983C2.1
12	ENSG00000255933	132241511	132242592	RP11-495K9.5
12	ENSG00000255944	127112718	127174868	RP11-407A16.4
12	ENSG00000255945	128082713	128084260	RP11-351O2.1
12	ENSG00000255946	121178273	121199395	RP11-173P15.7
12	ENSG00000255951	28317891	28318595	RP11-967K21.2
12	ENSG00000255958	10366760	10367360	RP11-656E20.5
12	ENSG00000255960	18577597	18578074	RP11-459D22.1
12	ENSG00000255964	8167620	8169002	RP11-69M1.3
12	ENSG00000255965	124867927	124868056	RP11-408I18.9
12	ENSG00000255966	6641456	6642664	RP5-940J5.3
12	ENSG00000255967	8786963	8790204	RP11-438L7.3
12	ENSG00000255968	26471886	26574395	RP11-513G19.1
12	ENSG00000255970	68102827	68123255	RP11-43N5.1
12	ENSG00000255972	123048282	123048309	RP11-324E6.8
12	ENSG00000255973	5692963	5693251	RP11-592H6.3
12	ENSG00000255976	67525347	67525985	RAB11AP2
12	ENSG00000255977	7759430	7759927	RP11-444J21.2
12	ENSG00000255983	5497755	5515817	RP11-1038A11.1
12	ENSG00000255988	25593809	25593986	TUBB4BP1
12	ENSG00000255990	56385991	56388469	AC034102.1
12	ENSG00000255991	39860244	39861147	RP11-242C24.2
12	ENSG00000255992	132409281	132413896	RP11-417L19.4
12	ENSG00000255993	18845696	18847030	PSMC1P9
12	ENSG00000255996	5141554	5142107	RP11-429A20.2
12	ENSG00000255998	127175025	127180378	RP11-407A16.7
12	ENSG00000256001	127629617	127631077	RP11-575F12.2
12	ENSG00000256004	8831369	8832266	RP11-20D14.4
12	ENSG00000256008	121067908	121079394	RP11-728G15.1
12	ENSG00000256011	13115234	13116473	RP11-392P7.7
12	ENSG00000256019	11200931	11201855	TAS2R63P
12	ENSG00000256020	695031	695652	RP5-1154L15.2
12	ENSG00000256021	21600479	21601248	TCEB1P31
12	ENSG00000256022	128115793	128121012	RP11-526P6.1
12	ENSG00000256025	2329703	2332645	CACNA1C-AS4
12	ENSG00000256028	123459867	123467454	RP11-197N18.2
12	ENSG00000256030	2896097	2903461	CBX3P4
12	ENSG00000256031	119438581	119439647	RP11-364C11.3
12	ENSG00000256037	67745216	67745819	MRPL40P1
12	ENSG00000256039	10705962	10710648	RP11-291B21.2
12	ENSG00000256044	123234028	123234133	RP11-324E6.4
12	ENSG00000256056	27745394	27746972	RP11-709A23.2
12	ENSG00000256064	130904080	130905564	RP11-117L5.4
12	ENSG00000256069	9381129	9428413	A2MP1
12	ENSG00000256070	33607280	33608387	RP11-56H16.1
12	ENSG00000256071	118327259	118328813	RP11-465L8.1
12	ENSG00000256072	66645525	66651214	RP11-335I12.2
12	ENSG00000256075	68867521	68868682	RP11-81H14.3
12	ENSG00000256077	67964977	67983767	RP11-335O4.1
12	ENSG00000256079	25588515	25589172	RP11-318G8.2
12	ENSG00000256083	66328557	66342259	RP11-366L20.3
12	ENSG00000256084	14369524	14374231	RP11-134N1.2
12	ENSG00000256085	130005848	130007308	RP11-337L12.1
12	ENSG00000256092	123848415	123850660	hsa-mir-8072
12	ENSG00000256093	125540905	125541127	RP11-158L12.2
12	ENSG00000256101	8474472	8482210	RP11-90D4.3
12	ENSG00000256103	6379325	6379591	RP1-96H9.5
12	ENSG00000256108	133321742	133322315	RP13-672B3.5
12	ENSG00000256115	5343163	5352317	RP11-319E16.1
12	ENSG00000256120	24376205	24390899	RP11-778H2.1
12	ENSG00000256125	126943008	126943338	RP5-944M2.4
12	ENSG00000256128	127214333	127256957	LINC00944
12	ENSG00000256134	16124824	16125543	RP11-674J14.3
12	ENSG00000256136	8559429	8559791	RP11-113C12.8
12	ENSG00000256137	130165972	130182772	RP11-174M13.2
12	ENSG00000256138	18645985	18646657	RP11-127B1.1
12	ENSG00000256139	109549023	109563399	RP11-968O1.5
12	ENSG00000256146	5425127	5428513	RP11-319E16.2
12	ENSG00000256149	119287159	119346735	RP11-357K6.3
12	ENSG00000256150	2851792	2881074	RP11-885B4.1
12	ENSG00000256151	131474683	131478521	RP11-76C10.5
12	ENSG00000256152	123349882	123351568	RP11-463O12.3
12	ENSG00000256155	10511063	10513644	RP11-277P12.9
12	ENSG00000256157	20997999	20998194	RP11-80N2.2
12	ENSG00000256159	31630440	31630921	RP11-820K3.4
12	ENSG00000256164	4357931	4385350	CCND2-AS1
12	ENSG00000256171	8293764	8295293	GCSHP4
12	ENSG00000256172	67834778	67836339	RP11-473M14.3
12	ENSG00000256176	31464551	31464963	RP11-627K11.3
12	ENSG00000256185	26488797	26489883	RP11-612B6.2
12	ENSG00000256188	11285557	11287243	TAS2R30
12	ENSG00000256192	64660193	64660546	RP11-290I21.2
12	ENSG00000256193	128399917	128436097	LINC00507
12	ENSG00000256197	3258963	3260642	TSPAN9-IT1
12	ENSG00000256199	64900946	64927418	RP11-439H13.2
12	ENSG00000256204	131462107	131463313	RP11-243M5.1
12	ENSG00000256209	131953856	131977496	RP11-897M7.1
12	ENSG00000256211	17142060	17142870	RP11-1018J11.1
12	ENSG00000256218	5475214	5476940	RP11-1038A11.2
12	ENSG00000256223	133707161	133736051	ZNF10
12	ENSG00000256226	27258084	27314326	RP11-582E3.2
12	ENSG00000256232	31516415	31522235	RP11-771K4.1
12	ENSG00000256234	26364097	26488789	RP11-283G6.4
12	ENSG00000256237	11694329	11708772	RP11-434C1.2
12	ENSG00000256238	16552208	16555340	RP11-473N11.2
12	ENSG00000256248	67285656	67462942	RP11-123O10.4
12	ENSG00000256249	123171672	123200526	RP11-324E6.6
12	ENSG00000256250	131295151	131296983	RP11-989F5.1
12	ENSG00000256256	26035888	26038788	RP11-443N24.4
12	ENSG00000256257	2157518	2158629	CACNA1C-IT2
12	ENSG00000256258	132106436	132107748	RP11-495K9.9
12	ENSG00000256259	66421505	66424846	RP11-366L20.4
12	ENSG00000256262	109490155	109491757	USP30-AS1
12	ENSG00000256263	92239	93430	DDX11L8
12	ENSG00000256268	65996649	66006777	RP11-221N13.3
12	ENSG00000256271	2777666	2781386	CACNA1C-AS2
12	ENSG00000256273	68738444	68743739	RP11-71J4.2
12	ENSG00000256274	11229368	11231770	TAS2R64P
12	ENSG00000256276	126468248	126470780	RP5-916L7.2
12	ENSG00000256283	15408147	15408757	RP11-365O10.1
12	ENSG00000256285	66957304	66957474	OSBPL9P5
12	ENSG00000256286	127359367	127360778	RP11-983C2.3
12	ENSG00000256287	20167714	20251802	RP11-664H17.1
12	ENSG00000256288	10485460	10490891	RP11-277P12.10
12	ENSG00000256292	127759012	127768828	RP11-955H22.1
12	ENSG00000256293	64731958	64732577	RP11-114F3.2
12	ENSG00000256298	130531677	130532921	RP11-474D1.1
12	ENSG00000256299	131295366	131297167	RP11-989F5.3
12	ENSG00000256304	122806669	122808883	RP11-512M8.3
12	ENSG00000256306	13679788	13700516	RP11-4N23.1
12	ENSG00000256310	127008794	127009172	NDUFA5P6
12	ENSG00000256311	119663639	119696822	RP11-64B16.5
12	ENSG00000256312	132674758	132675542	RP13-977J11.8
12	ENSG00000256314	65047840	65048799	RP11-338E21.3
12	ENSG00000256321	23252302	23344521	RP11-153K16.1
12	ENSG00000256325	69221898	69222333	RP11-611O2.1
12	ENSG00000256331	7756946	7757810	NIFKP3
12	ENSG00000256339	14994026	14997642	RP11-233G1.4
12	ENSG00000256342	126580538	126588481	RP3-446N13.1
12	ENSG00000256343	131135916	131153778	RP11-662M24.1
12	ENSG00000256346	14322680	14322811	RP11-72J9.1
12	ENSG00000256351	110297572	110298225	RP1-7G5.5
12	ENSG00000256353	23261392	23261427	RP11-686N4.1
12	ENSG00000256355	67818052	67818766	NTAN1P3
12	ENSG00000256356	4206617	4208685	HSPA8P5
12	ENSG00000256362	127808700	127824617	RP11-955H22.3
12	ENSG00000256364	121134927	121137344	RP11-173P15.3
12	ENSG00000256371	22726359	22728039	RP11-359J14.3
12	ENSG00000256372	32005955	32006341	RP11-428G5.4
12	ENSG00000256373	11365126	11404303	RP11-711K1.8
12	ENSG00000256377	27849321	27863703	RP11-1060J15.4
12	ENSG00000256378	28088456	28088682	RP11-993B23.1
12	ENSG00000256381	4754662	4757193	RP11-500M8.4
