Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
2	ENSG00000224184.1	12147253	12223744	AC096559.1
2	CATG00000047656.1	12820169	12856881	CATG00000047656.1
2	CATG00000047658.1	12877016	13056057	CATG00000047658.1
2	ENSG00000225649.1	13106529	13147109	AC064875.2
2	ENSG00000230448.1	13850655	14541082	LINC00276
2	CATG00000047720.1	15720726	15731882	CATG00000047720.1
2	ENSG00000233718.1	16076386	16081723	MYCNOS
2	CATG00000047734.1	16636334	16659879	CATG00000047734.1
2	ENSG00000223536.1	16909390	16948676	AC008069.1
2	ENSG00000237670.1	17040158	17040833	AC080094.1
2	CATG00000047757.1	17497988	17603329	CATG00000047757.1
2	CATG00000047791.1	18049854	18060499	CATG00000047791.1
2	ENSG00000236204.1	19258680	19265385	AC092594.1
2	ENSG00000228784.3	20068647	20072291	LINC00954
2	ENSG00000271991.1	20101503	20103322	RP11-79O8.1
2	ENSG00000227210.1	20189971	20191387	AC079145.4
2	ENSG00000223734.2	20251897	20253255	RP11-644K8.1
2	CATG00000042051.1	20550855	20554126	CATG00000042051.1
2	ENSG00000228950.1	20644436	20661683	AC023137.2
2	CATG00000047858.1	20665135	20665908	CATG00000047858.1
2	ENSG00000231948.2	20790699	20793217	HS1BP3-IT1
2	CATG00000042063.1	20796229	20798263	CATG00000042063.1
2	CATG00000042066.1	20851004	20851934	CATG00000042066.1
2	CATG00000042067.1	21022948	21023562	CATG00000042067.1
2	ENSG00000233005.1	21444031	21450578	AC067959.1
2	ENSG00000228538.1	21830522	21872411	AC009411.1
2	CATG00000047882.1	22917102	22917720	CATG00000047882.1
2	CATG00000047893.1	23832611	23840869	CATG00000047893.1
2	CATG00000042127.1	24583540	24584345	CATG00000042127.1
2	ENSG00000224165.1	25194230	25195691	DNAJC27-AS1
2	CATG00000047911.1	25262929	25264796	CATG00000047911.1
2	ENSG00000272048.1	25450723	25451068	RP11-458N5.1
2	CATG00000042143.1	25563433	25571723	CATG00000042143.1
2	ENSG00000224220.1	25643961	25650333	AC104699.1
2	CATG00000047933.1	26225714	26225970	CATG00000047933.1
2	CATG00000047935.1	26255029	26256624	CATG00000047935.1
2	CATG00000042175.1	26521268	26530325	CATG00000042175.1
2	CATG00000042184.1	27038043	27040986	CATG00000042184.1
2	CATG00000047962.1	27241898	27255742	CATG00000047962.1
2	ENSG00000272148.1	27286347	27293545	RP11-195B17.1
2	ENSG00000234072.1	27579154	27583123	AC074117.10
2	CATG00000042209.1	27632632	27633625	CATG00000042209.1
2	CATG00000047979.1	27647914	27651360	CATG00000047979.1
2	ENSG00000259080.1	27805912	27858041	RP11-158I13.2
2	CATG00000047995.1	28580374	28583374	CATG00000047995.1
2	ENSG00000229951.1	28605893	28617543	AC104695.3
2	ENSG00000270640.1	28619612	28619977	RP11-373D23.2
2	ENSG00000226833.1	28931818	28959097	AC097724.3
2	CATG00000042242.1	29093302	29094036	CATG00000042242.1
2	CATG00000042245.1	29286158	29292186	CATG00000042245.1
2	CATG00000048016.1	29347383	29353233	CATG00000048016.1
2	CATG00000042255.1	30163763	30229482	CATG00000042255.1
2	CATG00000048023.1	30274122	30369192	CATG00000048023.1
2	ENSG00000235997.2	30569511	30575297	AC109642.1
2	CATG00000042284.1	30884187	30885360	CATG00000042284.1
2	ENSG00000049319.2	31747549	31806005	SRD5A2
2	CATG00000042296.1	32264957	32266776	CATG00000042296.1
2	CATG00000048060.1	32286727	32288495	CATG00000048060.1
2	ENSG00000272716.1	32375510	32390808	RP11-563N4.1
2	CATG00000048063.1	32500842	32502864	CATG00000048063.1
2	CATG00000048066.1	32580740	32581984	CATG00000048066.1
2	ENSG00000230876.2	33050517	33066968	LINC00486
2	ENSG00000228262.4	34902622	34903338	AC073218.2
2	ENSG00000226994.3	35024917	35026369	AC012593.1
2	ENSG00000260025.1	36579864	36582704	RP11-490M8.1
2	CATG00000048101.1	36743524	36744548	CATG00000048101.1
2	CATG00000042431.1	37121048	37130374	CATG00000042431.1
2	CATG00000042435.1	37384171	37387723	CATG00000042435.1
2	ENSG00000232028.1	37552038	37553306	AC007391.2
2	ENSG00000236213.1	37789628	37790986	AC006369.2
2	CATG00000048129.1	37895642	37896375	CATG00000048129.1
2	ENSG00000237803.1	38047607	38056447	LINC00211
2	ENSG00000232973.7	38302790	38358759	CYP1B1-AS1
2	ENSG00000227292.1	38361362	38466732	AC009229.5
2	CATG00000048152.1	38395593	38554664	CATG00000048152.1
2	ENSG00000231367.1	38630971	38742803	AC016995.3
2	CATG00000042513.1	38830304	38831442	CATG00000042513.1
2	ENSG00000231312.2	39664565	39701899	AC007246.3
2	ENSG00000227028.2	40136468	40137753	SLC8A1-AS1
2	CATG00000042543.1	40739061	40740133	CATG00000042543.1
2	ENSG00000233128.1	40944270	40946646	AC007317.1
2	ENSG00000234362.1	41393663	42161111	AC104654.2
2	CATG00000042556.1	42165639	42167377	CATG00000042556.1
2	CATG00000042562.1	42325926	42327046	CATG00000042562.1
2	CATG00000042565.1	42332746	42337254	CATG00000042565.1
2	CATG00000048252.1	42343200	42345227	CATG00000048252.1
2	CATG00000048255.1	42358728	42360218	CATG00000048255.1
2	ENSG00000224875.2	42369503	42397476	AC083949.1
2	CATG00000042575.1	42588806	42589340	CATG00000042575.1
2	CATG00000048273.1	43142663	43150284	CATG00000048273.1
2	ENSG00000224739.2	43186099	43233383	AC016735.1
2	ENSG00000231826.1	43254991	43266695	AC016735.2
2	ENSG00000230587.1	43297541	43370253	AC093609.1
2	CATG00000048286.1	43401091	43424652	CATG00000048286.1
2	ENSG00000234936.1	43446105	43449606	AC010883.5
2	CATG00000042610.1	43823327	43824257	CATG00000042610.1
2	CATG00000048295.1	43985548	44159261	CATG00000048295.1
2	CATG00000048300.1	44193897	44198623	CATG00000048300.1
2	ENSG00000273106.1	44391586	44395533	RP11-559M23.1
2	ENSG00000259439.1	45146521	45162908	RP11-89K21.1
2	ENSG00000236502.1	45167292	45169048	SIX3-AS1
2	ENSG00000225156.2	45168840	45193796	AC012354.6
2	ENSG00000231156.1	45240292	45241701	AC093702.1
2	ENSG00000205054.2	45283355	45419805	AC009236.1
2	ENSG00000231054.1	45396661	45404523	AC009236.2
2	CATG00000048317.1	45669843	45670943	CATG00000048317.1
2	CATG00000042652.1	45837772	45863858	CATG00000042652.1
2	ENSG00000228481.1	45872392	45878138	U51244.2
2	CATG00000048324.1	46410594	46483921	CATG00000048324.1
2	ENSG00000228100.1	46509735	46524281	AC016912.3
2	CATG00000048328.1	46726206	46727393	CATG00000048328.1
2	CATG00000048334.1	46925181	46926674	CATG00000048334.1
2	CATG00000048336.1	47074203	47078016	CATG00000048336.1
2	CATG00000048342.1	47187168	47195190	CATG00000048342.1
2	ENSG00000234690.2	47419543	47572127	AC073283.4
2	ENSG00000226087.1	47454055	47466364	AC106869.2
2	ENSG00000233230.1	48132640	48135408	AC079807.2
2	ENSG00000230773.2	48338070	48339009	AC079807.4
2	ENSG00000272663.1	48667181	48667762	RP11-191L17.1
2	CATG00000042748.1	48810771	48817703	CATG00000042748.1
2	CATG00000048399.1	51550981	51577335	CATG00000048399.1
2	CATG00000042794.1	52565092	52566793	CATG00000042794.1
2	CATG00000048410.1	52827799	53161747	CATG00000048410.1
2	CATG00000042805.1	53966419	53984110	CATG00000042805.1
2	CATG00000042807.1	54053027	54053428	CATG00000042807.1
2	CATG00000048482.1	54193125	54194785	CATG00000048482.1
2	CATG00000048483.1	54341890	54343040	CATG00000048483.1
2	CATG00000048500.1	54796588	54801591	CATG00000048500.1
2	CATG00000042825.1	54808738	54809602	CATG00000042825.1
2	CATG00000048505.1	54945413	54950515	CATG00000048505.1
2	CATG00000042831.1	55277898	55314207	CATG00000042831.1
2	CATG00000042843.1	55496445	55498198	CATG00000042843.1
2	CATG00000048521.1	55745032	55746556	CATG00000048521.1
2	ENSG00000272606.1	55844014	55844818	RP11-554J4.1
2	ENSG00000272180.1	56007054	56007801	RP11-481J13.1
2	CATG00000042865.1	56097855	56098280	CATG00000042865.1
2	ENSG00000226702.1	56190598	56241387	AC011306.2
2	ENSG00000233251.3	56400527	56412913	AC007743.1
2	CATG00000042883.1	56940898	56942040	CATG00000042883.1
2	CATG00000042919.1	57892863	57895055	CATG00000042919.1
2	ENSG00000233723.3	58654909	59152836	AC007092.1
2	ENSG00000271955.1	59445814	60327363	RP11-444A22.1
2	ENSG00000223929.1	60576195	60639269	AC007381.2
2	CATG00000042991.1	60696083	60704101	CATG00000042991.1
2	ENSG00000228414.2	61050071	61108524	AC010733.4
2	ENSG00000212978.5	61368731	61372104	AC016747.3
2	ENSG00000271889.1	61378528	61389229	RP11-493E12.1
2	ENSG00000270820.1	61698138	61705053	RP11-355B11.2
2	CATG00000043006.1	61765936	61766489	CATG00000043006.1
2	CATG00000048676.1	61920354	61921832	CATG00000048676.1
2	CATG00000048679.1	61970819	61991398	CATG00000048679.1
2	CATG00000043013.1	61991045	61993295	CATG00000043013.1
2	ENSG00000236498.1	62095565	62113217	AC107081.5
2	CATG00000043017.1	62242858	62246164	CATG00000043017.1
2	CATG00000048686.1	62363294	62423115	CATG00000048686.1
2	ENSG00000226622.1	62814981	62889766	AC092155.4
2	ENSG00000231609.1	63270553	63273701	AC009501.4
2	ENSG00000225889.3	64370409	64456739	AC074289.1
2	ENSG00000238201.1	64529976	64568843	AC114752.3
2	ENSG00000223935.1	64617974	64682012	AC008074.3
2	ENSG00000260101.1	64747475	64751273	RP11-568N6.1
2	CATG00000048759.1	64829729	64836585	CATG00000048759.1
2	ENSG00000233694.1	64836630	64840585	AC007365.1
2	ENSG00000226756.1	64871640	64873026	AC007365.3
2	CATG00000043102.1	64977324	65021684	CATG00000043102.1
2	CATG00000043103.1	64978601	64979753	CATG00000043103.1
2	ENSG00000234572.1	64989251	65090760	AC007880.1
2	CATG00000043105.1	65058710	65059157	CATG00000043105.1
2	CATG00000048786.1	65393540	65454732	CATG00000048786.1
2	CATG00000048788.1	65497021	65498897	CATG00000048788.1
2	CATG00000043127.1	65659114	65659502	CATG00000043127.1
2	ENSG00000204929.7	65663070	65703488	AC074391.1
2	ENSG00000226819.1	66647945	66661374	MEIS1-AS3
2	ENSG00000232046.2	66918547	66924717	AC007392.3
2	ENSG00000236780.1	67350488	67442448	AC078941.1
2	ENSG00000236605.1	67559014	67564770	AC023115.4
2	ENSG00000237013.1	67755206	68052748	AC010987.6
2	ENSG00000224173.1	67791431	67825899	AC007422.1
2	CATG00000043221.1	68290250	68293800	CATG00000043221.1
2	CATG00000043222.1	68478734	68569920	CATG00000043222.1
2	ENSG00000273064.1	68479992	68480980	RP11-474G23.3
2	ENSG00000203395.2	68588539	68591036	AC015969.3
2	CATG00000043235.1	68666028	68667264	CATG00000043235.1
2	ENSG00000228329.1	69053890	69064339	AC097495.3
2	ENSG00000237576.1	69062126	69064856	AC097495.2
2	CATG00000043243.1	69084569	69086532	CATG00000043243.1
2	CATG00000043260.1	69614515	69615694	CATG00000043260.1
2	CATG00000043261.1	69664213	69665384	CATG00000043261.1
2	ENSG00000188971.4	69685128	69693671	RP11-427H3.3
2	CATG00000048893.1	70054578	70056651	CATG00000048893.1
2	ENSG00000179818.9	70186952	70312762	PCBP1-AS1
2	ENSG00000226505.1	70320460	70322425	AC016700.3
2	CATG00000048899.1	70334353	70336153	CATG00000048899.1
2	CATG00000043282.1	70336252	70337307	CATG00000043282.1
2	ENSG00000231327.1	70348328	70352443	AC016700.5
2	CATG00000043283.1	70351335	70352426	CATG00000043283.1
2	CATG00000043289.1	70368627	70369196	CATG00000043289.1
2	ENSG00000233849.1	70528535	70529204	AC022201.5
2	CATG00000043300.1	70779804	70799211	CATG00000043300.1
2	CATG00000043304.1	70900386	70907898	CATG00000043304.1
2	ENSG00000237751.2	71115002	71117089	AC007040.5
2	ENSG00000239322.1	71140132	71175696	AC007040.7
2	CATG00000048931.1	71194395	71204077	CATG00000048931.1
2	ENSG00000272735.1	71293312	71295666	RP11-467P9.1
2	CATG00000048939.1	71495615	71503582	CATG00000048939.1
2	CATG00000048945.1	71680217	71681576	CATG00000048945.1
2	CATG00000043348.1	72371806	72372254	CATG00000043348.1
2	CATG00000048973.1	72547435	72551188	CATG00000048973.1
2	CATG00000043355.1	73181255	73184107	CATG00000043355.1
2	ENSG00000272702.1	73340139	73340758	RP11-44N22.3
2	CATG00000049000.1	73392336	73402927	CATG00000049000.1
2	CATG00000049022.1	74049816	74056062	CATG00000049022.1
2	ENSG00000237883.1	74174181	74212247	DGUOK-AS1
2	ENSG00000235499.1	74212036	74213470	AC073046.25
2	ENSG00000255989.1	74213627	74220867	RP11-711M9.1
2	CATG00000049033.1	74344974	74347697	CATG00000049033.1
2	ENSG00000225439.2	74375171	74376181	BOLA3-AS1
2	CATG00000043381.1	74399770	74399993	CATG00000043381.1
2	CATG00000049034.1	74401082	74404787	CATG00000049034.1
2	CATG00000043382.1	74406172	74407347	CATG00000043382.1
2	ENSG00000237737.1	74612635	74614153	DCTN1-AS1
2	CATG00000043391.1	74692585	74692789	CATG00000043391.1
2	ENSG00000257702.3	74725219	74731688	LBX2-AS1
2	CATG00000049047.1	74943533	74968923	CATG00000049047.1
2	ENSG00000272711.1	75058514	75062295	RP11-259N19.1
2	ENSG00000236209.1	75134335	75186006	AC104135.2
2	ENSG00000204792.2	75136087	75137461	AC104135.3
2	CATG00000043412.1	75263445	75311014	CATG00000043412.1
2	ENSG00000270571.2	75381413	75506908	RP11-355F16.1
2	CATG00000049052.1	75495847	75644173	CATG00000049052.1
2	ENSG00000237293.1	75701572	75709705	AC007099.2
2	CATG00000043430.1	75937900	75941212	CATG00000043430.1
2	CATG00000049110.1	78252483	78517833	CATG00000049110.1
2	CATG00000049127.1	78928007	78928977	CATG00000049127.1
2	CATG00000043524.1	79000913	79018552	CATG00000043524.1
2	CATG00000043553.1	80284317	80288340	CATG00000043553.1
2	CATG00000043591.1	81708863	81810240	CATG00000043591.1
2	CATG00000049202.1	85146145	85147111	CATG00000049202.1
2	CATG00000043663.1	85147534	85148281	CATG00000043663.1
2	CATG00000049205.1	85175856	85198128	CATG00000049205.1
2	CATG00000049219.1	85661382	85664762	CATG00000049219.1
2	CATG00000049221.1	85673411	85727491	CATG00000049221.1
2	CATG00000049227.1	85816158	85822690	CATG00000049227.1
2	ENSG00000232504.4	86116243	86118576	AC105053.4
2	CATG00000049237.1	86204359	86225201	CATG00000049237.1
2	ENSG00000273080.1	86422286	86424046	RP11-301O19.1
2	ENSG00000228363.2	86790683	86791914	AC015971.2
2	CATG00000043721.1	87034698	87037945	CATG00000043721.1
2	CATG00000049259.1	87575874	87576310	CATG00000049259.1
2	ENSG00000222041.6	87754947	87883068	LINC00152
2	CATG00000043757.1	88316309	88320972	CATG00000043757.1
2	CATG00000043760.1	88355441	88356165	CATG00000043760.1
2	ENSG00000214336.3	88744342	88752211	FOXI3
2	ENSG00000225420.1	88838223	88875128	AC104134.2
2	ENSG00000234028.3	88926482	88932104	AC062029.1
2	CATG00000049271.1	88943652	88990994	CATG00000049271.1
2	CATG00000043772.1	89012697	89018944	CATG00000043772.1
2	ENSG00000231486.3	89130699	89161441	AC096579.7
2	CATG00000043808.1	92269350	92269661	CATG00000043808.1
2	ENSG00000233850.1	95664108	95691743	AC103563.8
2	CATG00000043823.1	95740553	95742408	CATG00000043823.1
2	CATG00000049311.1	95872107	95873207	CATG00000049311.1
2	ENSG00000233757.2	95873093	95883861	AC092835.2
2	ENSG00000272913.1	96190856	96192487	RP11-440D17.3
2	CATG00000043839.1	96812106	96814239	CATG00000043839.1
2	ENSG00000204685.5	96874144	96878278	AC012307.3
2	CATG00000043846.1	96971360	96975139	CATG00000043846.1
2	ENSG00000230747.1	96973000	96987626	AC021188.4
2	CATG00000049345.1	96998281	97001451	CATG00000049345.1
2	CATG00000049364.1	97477561	97481889	CATG00000049364.1
2	CATG00000049366.1	97515528	97518238	CATG00000049366.1
2	CATG00000043868.1	97618207	97621090	CATG00000043868.1
2	ENSG00000228486.5	98280318	98283743	AC017099.3
2	CATG00000043895.1	99347743	99350378	CATG00000043895.1
2	ENSG00000226791.3	99377528	99389385	AC109826.1
2	CATG00000049427.1	101177969	101179178	CATG00000049427.1
2	CATG00000049429.1	101255237	101359455	CATG00000049429.1
2	ENSG00000223947.1	101606830	101618626	AC016738.4
2	ENSG00000272902.1	101768047	101772328	RP11-299H21.1
2	CATG00000049454.1	102079067	102080344	CATG00000049454.1
2	CATG00000049462.1	102239071	102239719	CATG00000049462.1
2	CATG00000043976.1	102578527	102603930	CATG00000043976.1
2	CATG00000049492.1	103124397	103130672	CATG00000049492.1
2	ENSG00000232597.1	104469487	104496627	AC013727.1
2	ENSG00000256637.2	104490767	104694062	RP11-76I14.1
2	ENSG00000227157.1	105022961	105027938	AC068535.2
2	ENSG00000235597.1	105050817	105122563	AC013402.2
2	ENSG00000228528.1	105320227	105321967	AC068057.1
2	ENSG00000234177.1	105362916	105372214	AC068057.2
2	ENSG00000233639.1	105424025	105461592	AC018730.1
2	ENSG00000269707.1	105469744	105469978	RP11-13J10.1
2	ENSG00000229743.2	105476880	105490855	AC018730.3
2	ENSG00000224509.1	105552340	105654344	AC010884.1
2	ENSG00000226508.1	105760375	105765101	AC104655.3
2	ENSG00000272994.1	105947860	105953701	RP11-332H14.2
2	CATG00000044067.1	106811023	106811788	CATG00000044067.1
2	CATG00000044085.1	107503164	107511842	CATG00000044085.1
2	ENSG00000237880.1	107998265	108145780	AC096669.2
2	CATG00000049569.1	108306906	108363397	CATG00000049569.1
2	CATG00000049576.1	108660313	108905072	CATG00000049576.1
2	CATG00000049592.1	108969713	108970654	CATG00000049592.1
2	CATG00000049589.1	109063295	109065553	CATG00000049589.1
2	ENSG00000214184.3	109113489	109150657	AC012487.2
2	ENSG00000204588.5	110744639	110745246	AC013268.5
2	CATG00000044155.1	111435801	111437842	CATG00000044155.1
2	ENSG00000172965.10	111964778	112237840	MIR4435-1HG
2	CATG00000044172.1	112224587	112230046	CATG00000044172.1
2	ENSG00000240350.1	112249018	112268567	AC017002.1
2	CATG00000049660.1	113029480	113033714	CATG00000049660.1
2	CATG00000049664.1	113332393	113342392	CATG00000049664.1
2	ENSG00000237753.1	113347594	113389253	AC079922.3
2	CATG00000049674.1	113552624	113553647	CATG00000049674.1
2	CATG00000049686.1	113636768	113637743	CATG00000049686.1
2	CATG00000044210.1	113637944	113639903	CATG00000044210.1
2	CATG00000049695.1	113813256	114132571	CATG00000049695.1
2	CATG00000044216.1	113836319	113836874	CATG00000044216.1
2	CATG00000049698.1	113839619	113840952	CATG00000049698.1
2	ENSG00000189223.9	113969092	113997267	AC016683.6
2	ENSG00000231943.3	114285144	114300267	RP11-395L14.4
2	CATG00000044236.1	114514339	114517171	CATG00000044236.1
2	ENSG00000228857.2	114575375	114647344	AC104653.1
2	ENSG00000270019.1	114630511	114647288	RP11-141B14.1
2	ENSG00000243179.1	114738933	114745338	AC110769.3
2	ENSG00000235026.1	115888511	115918911	AC066593.1
2	CATG00000049762.1	118301487	118322240	CATG00000049762.1
2	ENSG00000243510.2	118771483	118773344	RN7SL111P
2	CATG00000049779.1	118818585	118845968	CATG00000049779.1
2	ENSG00000226856.1	118889703	118943952	AC093901.1
2	CATG00000044334.1	119067811	119068894	CATG00000044334.1
2	ENSG00000258910.2	119515937	119593722	RP11-19E11.1
2	ENSG00000259094.1	119706881	119710559	RP11-77A13.1
2	CATG00000049811.1	120480126	120517232	CATG00000049811.1
2	ENSG00000224789.1	120899536	120974013	AC012363.4
2	CATG00000049817.1	120992242	120996403	CATG00000049817.1
2	CATG00000049818.1	121009189	121010177	CATG00000049818.1
2	CATG00000049830.1	121300285	121310961	CATG00000049830.1
2	ENSG00000271709.1	121621785	121624977	RP11-297J22.1
2	CATG00000049835.1	121659851	121669357	CATG00000049835.1
2	CATG00000044412.1	121797302	121797538	CATG00000044412.1
2	CATG00000049837.1	121830300	121832969	CATG00000049837.1
2	ENSG00000265451.1	122287984	122290281	RP11-204L24.2
2	ENSG00000236859.2	122407223	122409111	AC018737.1
2	CATG00000049850.1	122508680	122513001	CATG00000049850.1
2	CATG00000044430.1	122660065	122715648	CATG00000044430.1
2	CATG00000049870.1	124485184	124671159	CATG00000049870.1
2	ENSG00000228400.1	124768708	124782750	AC079154.1
2	ENSG00000235774.1	127066078	127089634	AC023347.1
2	CATG00000049893.1	127070068	127075319	CATG00000049893.1
2	CATG00000044520.1	127534386	127535301	CATG00000044520.1
2	ENSG00000260163.1	127782488	127784238	RP11-521O16.2
2	ENSG00000236682.1	128145013	128147161	AC068282.3
2	ENSG00000231731.3	128262323	128263346	AC010976.2
2	CATG00000044543.1	128283766	128287523	CATG00000044543.1
2	CATG00000049922.1	128548760	128555940	CATG00000049922.1
2	CATG00000049923.1	128562803	128563522	CATG00000049923.1
2	CATG00000044547.1	128568831	128571079	CATG00000044547.1
2	ENSG00000272667.1	128642202	128652416	RP11-395A13.2
2	CATG00000044556.1	128785150	128787249	CATG00000044556.1
2	CATG00000049931.1	128848143	128848627	CATG00000049931.1
2	CATG00000049940.1	129452084	129468499	CATG00000049940.1
2	ENSG00000204460.3	129993110	130076374	AC079586.1
2	CATG00000049947.1	130194096	130201036	CATG00000049947.1
2	ENSG00000229536.1	130544201	130635144	AC079776.1
2	CATG00000049960.1	131112184	131113509	CATG00000049960.1
2	ENSG00000229797.1	131480974	131513424	AC140481.8
2	CATG00000044607.1	131555230	131561594	CATG00000044607.1
2	CATG00000044616.1	131851131	131852276	CATG00000044616.1
2	ENSG00000223631.1	132160463	132166622	AC073869.19
2	CATG00000044638.1	133012126	133038129	CATG00000044638.1
2	CATG00000049996.1	133026679	133027541	CATG00000049996.1
2	CATG00000044642.1	133062378	133082619	CATG00000044642.1
2	ENSG00000272769.1	133067739	133104929	RP11-725P16.2
2	CATG00000050005.1	133168317	133173988	CATG00000050005.1
2	ENSG00000226953.3	134023025	134029063	AC010890.1
2	CATG00000044670.1	134959415	134966710	CATG00000044670.1
2	ENSG00000224043.3	135493033	135676228	AC016725.4
2	ENSG00000226806.1	136577825	136580657	AC011893.3
2	ENSG00000231890.3	136742718	136749666	AC093391.2
2	CATG00000044703.1	136875888	136876867	CATG00000044703.1
2	CATG00000050081.1	136884577	136887319	CATG00000050081.1
2	CATG00000044709.1	136889313	136891999	CATG00000044709.1
